dataset,name,accent,age,language,podcast,sex,speaker_id,subdataset,subset,type
vox2,id07434,,,,,m,id07434,,train,speakers
vox2,id07437,,,,,m,id07437,,train,speakers
vox2,id07438,,,,,m,id07438,,train,speakers
vox2,id07439,,,,,m,id07439,,train,speakers
vox2,id07441,,,,,m,id07441,,train,speakers
vox2,id07442,,,,,m,id07442,,train,speakers
vox2,id07445,,,,,m,id07445,,val,speakers
vox2,id07446,,,,,m,id07446,,train,speakers
vox2,id07447,,,,,m,id07447,,train,speakers
vox2,id07448,,,,,m,id07448,,train,speakers
vox2,id07452,,,,,m,id07452,,train,speakers
vox2,id07453,,,,,m,id07453,,train,speakers
vox2,id07454,,,,,m,id07454,,val,speakers
vox2,id07455,,,,,m,id07455,,train,speakers
vox2,id07456,,,,,m,id07456,,train,speakers
vox2,id07457,,,,,f,id07457,,train,speakers
vox2,id07459,,,,,f,id07459,,test,speakers
vox2,id07460,,,,,f,id07460,,train,speakers
vox2,id07461,,,,,m,id07461,,train,speakers
vox2,id07462,,,,,f,id07462,,train,speakers
vox2,id07463,,,,,m,id07463,,val,speakers
vox2,id07465,,,,,f,id07465,,train,speakers
vox2,id07466,,,,,m,id07466,,train,speakers
vox2,id07468,,,,,m,id07468,,test,speakers
vox2,id07469,,,,,m,id07469,,train,speakers
vox2,id07470,,,,,m,id07470,,train,speakers
vox2,id07471,,,,,f,id07471,,train,speakers
vox2,id07473,,,,,m,id07473,,train,speakers
vox2,id07474,,,,,f,id07474,,train,speakers
vox2,id07477,,,,,m,id07477,,test,speakers
vox2,id07478,,,,,m,id07478,,train,speakers
vox2,id07483,,,,,m,id07483,,train,speakers
vox2,id07484,,,,,m,id07484,,train,speakers
vox2,id07489,,,,,m,id07489,,train,speakers
vox2,id07491,,,,,m,id07491,,train,speakers
vox2,id07492,,,,,m,id07492,,train,speakers
vox2,id07493,,,,,m,id07493,,train,speakers
vox2,id07495,,,,,m,id07495,,test,speakers
vox2,id07496,,,,,m,id07496,,train,speakers
vox2,id07497,,,,,m,id07497,,train,speakers
vox2,id07498,,,,,m,id07498,,train,speakers
vox2,id07500,,,,,m,id07500,,train,speakers
vox2,id07502,,,,,m,id07502,,train,speakers
vox2,id07506,,,,,m,id07506,,train,speakers
vox2,id07507,,,,,m,id07507,,train,speakers
vox2,id07508,,,,,f,id07508,,val,speakers
vox2,id07510,,,,,m,id07510,,val,speakers
vox2,id07511,,,,,m,id07511,,train,speakers
vox2,id07512,,,,,m,id07512,,train,speakers
vox2,id07517,,,,,m,id07517,,val,speakers
vox2,id07519,,,,,m,id07519,,train,speakers
vox2,id07520,,,,,m,id07520,,train,speakers
vox2,id07522,,,,,f,id07522,,train,speakers
vox2,id07524,,,,,f,id07524,,train,speakers
vox2,id07525,,,,,m,id07525,,train,speakers
vox2,id07526,,,,,m,id07526,,val,speakers
vox2,id07527,,,,,m,id07527,,train,speakers
vox2,id07528,,,,,m,id07528,,train,speakers
vox2,id07529,,,,,m,id07529,,train,speakers
vox2,id07531,,,,,m,id07531,,train,speakers
vox2,id07532,,,,,m,id07532,,train,speakers
vox2,id07533,,,,,m,id07533,,train,speakers
vox2,id07534,,,,,f,id07534,,train,speakers
vox2,id07535,,,,,m,id07535,,val,speakers
vox2,id07536,,,,,m,id07536,,train,speakers
vox2,id07537,,,,,m,id07537,,train,speakers
vox2,id07538,,,,,m,id07538,,train,speakers
vox2,id07539,,,,,f,id07539,,train,speakers
vox2,id07540,,,,,m,id07540,,train,speakers
vox2,id07541,,,,,m,id07541,,train,speakers
vox2,id07543,,,,,m,id07543,,train,speakers
vox2,id07545,,,,,m,id07545,,train,speakers
vox2,id07546,,,,,m,id07546,,train,speakers
vox2,id07547,,,,,m,id07547,,train,speakers
vox2,id07548,,,,,m,id07548,,train,speakers
vox2,id07549,,,,,m,id07549,,test,speakers
vox2,id07550,,,,,m,id07550,,train,speakers
vox2,id07551,,,,,m,id07551,,train,speakers
vox2,id07552,,,,,m,id07552,,train,speakers
vox2,id07553,,,,,m,id07553,,val,speakers
vox2,id07554,,,,,m,id07554,,train,speakers
vox2,id07555,,,,,m,id07555,,train,speakers
vox2,id07556,,,,,m,id07556,,train,speakers
vox2,id07558,,,,,f,id07558,,test,speakers
vox2,id07560,,,,,f,id07560,,train,speakers
vox2,id07561,,,,,f,id07561,,train,speakers
vox2,id07562,,,,,f,id07562,,val,speakers
vox2,id07564,,,,,f,id07564,,train,speakers
vox2,id07565,,,,,f,id07565,,train,speakers
vox2,id07566,,,,,f,id07566,,train,speakers
vox2,id07567,,,,,f,id07567,,test,speakers
vox2,id07568,,,,,f,id07568,,train,speakers
vox2,id07569,,,,,f,id07569,,train,speakers
vox2,id07570,,,,,f,id07570,,train,speakers
vox2,id07571,,,,,f,id07571,,val,speakers
vox2,id07572,,,,,f,id07572,,train,speakers
vox2,id07574,,,,,f,id07574,,train,speakers
vox2,id07575,,,,,f,id07575,,train,speakers
vox2,id07576,,,,,m,id07576,,test,speakers
vox2,id07577,,,,,m,id07577,,train,speakers
vox2,id07578,,,,,m,id07578,,train,speakers
vox2,id07579,,,,,m,id07579,,train,speakers
vox2,id07580,,,,,f,id07580,,val,speakers
vox2,id07581,,,,,f,id07581,,train,speakers
vox2,id07582,,,,,m,id07582,,train,speakers
vox2,id07583,,,,,f,id07583,,train,speakers
vox2,id07585,,,,,m,id07585,,test,speakers
vox2,id07586,,,,,m,id07586,,train,speakers
vox2,id07587,,,,,m,id07587,,train,speakers
vox2,id07588,,,,,m,id07588,,train,speakers
vox2,id07589,,,,,m,id07589,,val,speakers
vox2,id07590,,,,,m,id07590,,train,speakers
vox2,id07591,,,,,f,id07591,,train,speakers
vox2,id07592,,,,,f,id07592,,train,speakers
vox2,id07593,,,,,f,id07593,,train,speakers
vox2,id07598,,,,,f,id07598,,val,speakers
vox2,id07599,,,,,f,id07599,,train,speakers
vox2,id07600,,,,,f,id07600,,val,speakers
vox2,id07611,,,,,f,id07611,,train,speakers
vox2,id07612,,,,,f,id07612,,train,speakers
vox2,id07613,,,,,f,id07613,,train,speakers
vox2,id07614,,,,,m,id07614,,train,speakers
vox2,id07615,,,,,f,id07615,,train,speakers
vox2,id07616,,,,,m,id07616,,val,speakers
vox2,id07617,,,,,m,id07617,,train,speakers
vox2,id07618,,,,,m,id07618,,train,speakers
vox2,id07622,,,,,m,id07622,,train,speakers
vox2,id07623,,,,,m,id07623,,train,speakers
vox2,id07624,,,,,m,id07624,,train,speakers
vox2,id07625,,,,,m,id07625,,val,speakers
vox2,id07626,,,,,m,id07626,,train,speakers
vox2,id07627,,,,,m,id07627,,train,speakers
vox2,id07628,,,,,m,id07628,,train,speakers
vox2,id07630,,,,,f,id07630,,train,speakers
vox2,id07631,,,,,f,id07631,,train,speakers
vox2,id07635,,,,,m,id07635,,train,speakers
vox2,id07636,,,,,m,id07636,,train,speakers
vox2,id07637,,,,,m,id07637,,train,speakers
vox2,id07638,,,,,m,id07638,,train,speakers
vox2,id07640,,,,,m,id07640,,train,speakers
vox2,id07641,,,,,m,id07641,,train,speakers
vox2,id07642,,,,,m,id07642,,train,speakers
vox2,id07643,,,,,m,id07643,,val,speakers
vox2,id07644,,,,,m,id07644,,train,speakers
vox2,id07646,,,,,f,id07646,,train,speakers
vox2,id07647,,,,,m,id07647,,train,speakers
vox2,id07648,,,,,m,id07648,,test,speakers
vox2,id07649,,,,,m,id07649,,train,speakers
vox2,id07652,,,,,m,id07652,,val,speakers
vox2,id07656,,,,,m,id07656,,train,speakers
vox2,id07658,,,,,m,id07658,,train,speakers
vox2,id07660,,,,,m,id07660,,train,speakers
vox2,id07661,,,,,f,id07661,,val,speakers
vox2,id07662,,,,,m,id07662,,train,speakers
vox2,id07664,,,,,m,id07664,,train,speakers
vox2,id07666,,,,,m,id07666,,test,speakers
vox2,id07669,,,,,f,id07669,,train,speakers
vox2,id07670,,,,,f,id07670,,val,speakers
vox2,id07671,,,,,f,id07671,,train,speakers
vox2,id07672,,,,,f,id07672,,train,speakers
vox2,id07673,,,,,m,id07673,,train,speakers
vox2,id07675,,,,,f,id07675,,test,speakers
vox2,id07678,,,,,f,id07678,,train,speakers
vox2,id07679,,,,,m,id07679,,val,speakers
vox2,id07680,,,,,f,id07680,,train,speakers
vox2,id07681,,,,,m,id07681,,train,speakers
vox2,id07682,,,,,m,id07682,,train,speakers
vox2,id07683,,,,,f,id07683,,train,speakers
vox2,id07685,,,,,f,id07685,,train,speakers
vox2,id07686,,,,,f,id07686,,train,speakers
vox2,id07688,,,,,f,id07688,,val,speakers
vox2,id07689,,,,,f,id07689,,train,speakers
vox2,id07691,,,,,m,id07691,,train,speakers
vox2,id07692,,,,,f,id07692,,train,speakers
vox2,id07693,,,,,f,id07693,,test,speakers
vox2,id07694,,,,,f,id07694,,train,speakers
vox2,id07695,,,,,f,id07695,,train,speakers
vox2,id07696,,,,,m,id07696,,train,speakers
vox2,id07697,,,,,f,id07697,,val,speakers
vox2,id07700,,,,,m,id07700,,train,speakers
vox2,id07701,,,,,m,id07701,,train,speakers
vox2,id07702,,,,,m,id07702,,train,speakers
vox2,id07703,,,,,m,id07703,,train,speakers
vox2,id07704,,,,,m,id07704,,train,speakers
vox2,id07705,,,,,m,id07705,,train,speakers
vox2,id07706,,,,,m,id07706,,val,speakers
vox2,id07707,,,,,m,id07707,,train,speakers
vox2,id07708,,,,,m,id07708,,train,speakers
vox2,id07711,,,,,m,id07711,,train,speakers
vox2,id07713,,,,,m,id07713,,train,speakers
vox2,id07714,,,,,m,id07714,,train,speakers
vox2,id07715,,,,,m,id07715,,val,speakers
vox2,id07716,,,,,m,id07716,,train,speakers
vox2,id07717,,,,,m,id07717,,train,speakers
vox2,id07719,,,,,m,id07719,,train,speakers
vox2,id07720,,,,,f,id07720,,train,speakers
vox2,id07723,,,,,f,id07723,,train,speakers
vox2,id07724,,,,,f,id07724,,val,speakers
vox2,id07725,,,,,f,id07725,,train,speakers
vox2,id07726,,,,,f,id07726,,train,speakers
vox2,id07727,,,,,f,id07727,,train,speakers
vox2,id07728,,,,,f,id07728,,train,speakers
vox2,id07730,,,,,m,id07730,,train,speakers
vox2,id07732,,,,,m,id07732,,train,speakers
vox2,id07733,,,,,m,id07733,,val,speakers
vox2,id07734,,,,,f,id07734,,train,speakers
vox2,id07735,,,,,m,id07735,,train,speakers
vox2,id07736,,,,,f,id07736,,train,speakers
vox2,id07737,,,,,m,id07737,,train,speakers
vox2,id07738,,,,,m,id07738,,test,speakers
vox2,id07739,,,,,m,id07739,,train,speakers
vox2,id07740,,,,,m,id07740,,train,speakers
vox2,id07741,,,,,m,id07741,,train,speakers
vox2,id07742,,,,,f,id07742,,val,speakers
vox2,id07744,,,,,m,id07744,,train,speakers
vox2,id07745,,,,,m,id07745,,train,speakers
vox2,id07747,,,,,m,id07747,,test,speakers
vox2,id07748,,,,,f,id07748,,train,speakers
vox2,id07749,,,,,m,id07749,,train,speakers
vox2,id07750,,,,,f,id07750,,train,speakers
vox2,id07751,,,,,f,id07751,,val,speakers
vox2,id07752,,,,,f,id07752,,train,speakers
vox2,id07753,,,,,f,id07753,,train,speakers
vox2,id07755,,,,,f,id07755,,train,speakers
vox2,id07756,,,,,f,id07756,,test,speakers
vox2,id07758,,,,,f,id07758,,train,speakers
vox2,id07759,,,,,f,id07759,,train,speakers
vox2,id07760,,,,,f,id07760,,val,speakers
vox2,id07761,,,,,m,id07761,,train,speakers
vox2,id07764,,,,,f,id07764,,train,speakers
vox2,id07768,,,,,m,id07768,,train,speakers
vox2,id07769,,,,,f,id07769,,val,speakers
vox2,id07770,,,,,f,id07770,,train,speakers
vox2,id07771,,,,,f,id07771,,train,speakers
vox2,id07773,,,,,m,id07773,,train,speakers
vox2,id07774,,,,,m,id07774,,test,speakers
vox2,id07775,,,,,m,id07775,,train,speakers
vox2,id07776,,,,,f,id07776,,train,speakers
vox2,id07780,,,,,f,id07780,,train,speakers
vox2,id07783,,,,,f,id07783,,test,speakers
vox2,id07785,,,,,f,id07785,,train,speakers
vox2,id07786,,,,,f,id07786,,train,speakers
vox2,id07798,,,,,f,id07798,,train,speakers
vox2,id07799,,,,,f,id07799,,train,speakers
vox2,id07800,,,,,m,id07800,,train,speakers
vox2,id07801,,,,,m,id07801,,train,speakers
vox2,id07803,,,,,f,id07803,,train,speakers
vox2,id07805,,,,,m,id07805,,val,speakers
vox2,id07807,,,,,m,id07807,,train,speakers
vox2,id07809,,,,,f,id07809,,train,speakers
vox2,id07811,,,,,m,id07811,,train,speakers
vox2,id07812,,,,,m,id07812,,train,speakers
vox2,id07814,,,,,f,id07814,,val,speakers
vox2,id07816,,,,,f,id07816,,train,speakers
vox2,id07818,,,,,f,id07818,,train,speakers
vox2,id07819,,,,,m,id07819,,test,speakers
vox2,id07820,,,,,m,id07820,,train,speakers
vox2,id07824,,,,,m,id07824,,train,speakers
vox2,id07825,,,,,m,id07825,,train,speakers
vox2,id07826,,,,,m,id07826,,train,speakers
vox2,id07827,,,,,m,id07827,,train,speakers
vox2,id07828,,,,,m,id07828,,test,speakers
vox2,id07829,,,,,m,id07829,,train,speakers
vox2,id07831,,,,,m,id07831,,train,speakers
vox2,id07832,,,,,m,id07832,,val,speakers
vox2,id07833,,,,,m,id07833,,train,speakers
vox2,id07834,,,,,m,id07834,,train,speakers
vox2,id07835,,,,,m,id07835,,train,speakers
vox2,id07837,,,,,m,id07837,,test,speakers
vox2,id07838,,,,,m,id07838,,train,speakers
vox2,id07839,,,,,f,id07839,,train,speakers
vox2,id07840,,,,,m,id07840,,train,speakers
vox2,id07841,,,,,m,id07841,,val,speakers
vox2,id07844,,,,,m,id07844,,train,speakers
vox2,id07845,,,,,m,id07845,,train,speakers
vox2,id07846,,,,,m,id07846,,test,speakers
vox2,id07847,,,,,m,id07847,,train,speakers
vox2,id07848,,,,,m,id07848,,train,speakers
vox2,id07849,,,,,m,id07849,,train,speakers
vox2,id07850,,,,,m,id07850,,val,speakers
vox2,id07851,,,,,m,id07851,,train,speakers
vox2,id07852,,,,,m,id07852,,train,speakers
vox2,id07853,,,,,m,id07853,,train,speakers
vox2,id07856,,,,,m,id07856,,train,speakers
vox2,id07857,,,,,m,id07857,,train,speakers
vox2,id07858,,,,,m,id07858,,train,speakers
vox2,id07860,,,,,m,id07860,,train,speakers
vox2,id07861,,,,,m,id07861,,train,speakers
vox2,id07862,,,,,m,id07862,,train,speakers
vox2,id07863,,,,,m,id07863,,train,speakers
vox2,id07864,,,,,m,id07864,,test,speakers
vox2,id07866,,,,,m,id07866,,train,speakers
vox2,id07869,,,,,m,id07869,,train,speakers
vox2,id07870,,,,,m,id07870,,train,speakers
vox2,id07875,,,,,m,id07875,,train,speakers
vox2,id07876,,,,,m,id07876,,train,speakers
vox2,id07882,,,,,m,id07882,,test,speakers
vox2,id07883,,,,,m,id07883,,train,speakers
vox2,id07884,,,,,f,id07884,,train,speakers
vox2,id07885,,,,,m,id07885,,train,speakers
vox2,id07886,,,,,m,id07886,,val,speakers
vox2,id07887,,,,,f,id07887,,train,speakers
vox2,id07894,,,,,m,id07894,,train,speakers
vox2,id07895,,,,,m,id07895,,val,speakers
vox2,id07898,,,,,m,id07898,,train,speakers
vox2,id07901,,,,,f,id07901,,train,speakers
vox2,id07902,,,,,m,id07902,,train,speakers
vox2,id07910,,,,,f,id07910,,train,speakers
vox2,id07911,,,,,f,id07911,,train,speakers
vox2,id07912,,,,,f,id07912,,train,speakers
vox2,id07914,,,,,m,id07914,,train,speakers
vox2,id07916,,,,,m,id07916,,train,speakers
vox2,id07917,,,,,m,id07917,,train,speakers
vox2,id07926,,,,,m,id07926,,train,speakers
vox2,id07927,,,,,m,id07927,,test,speakers
vox2,id07928,,,,,m,id07928,,train,speakers
vox2,id07941,,,,,m,id07941,,train,speakers
vox2,id07943,,,,,m,id07943,,train,speakers
vox2,id07944,,,,,m,id07944,,train,speakers
vox2,id07947,,,,,f,id07947,,train,speakers
vox2,id07948,,,,,m,id07948,,train,speakers
vox2,id07949,,,,,f,id07949,,val,speakers
vox2,id07950,,,,,f,id07950,,train,speakers
vox2,id07951,,,,,m,id07951,,train,speakers
vox2,id07953,,,,,f,id07953,,train,speakers
vox2,id07954,,,,,f,id07954,,test,speakers
vox2,id07955,,,,,f,id07955,,train,speakers
vox2,id07956,,,,,f,id07956,,train,speakers
vox2,id07957,,,,,f,id07957,,train,speakers
vox2,id07958,,,,,m,id07958,,val,speakers
vox2,id07959,,,,,m,id07959,,train,speakers
vox2,id07960,,,,,m,id07960,,train,speakers
vox2,id07962,,,,,m,id07962,,train,speakers
vox2,id07963,,,,,m,id07963,,test,speakers
vox2,id07964,,,,,m,id07964,,train,speakers
vox2,id07967,,,,,m,id07967,,val,speakers
vox2,id07968,,,,,m,id07968,,train,speakers
vox2,id07970,,,,,m,id07970,,train,speakers
vox2,id07971,,,,,f,id07971,,train,speakers
vox2,id07972,,,,,f,id07972,,test,speakers
vox2,id07973,,,,,m,id07973,,train,speakers
vox2,id07974,,,,,m,id07974,,train,speakers
vox2,id07975,,,,,f,id07975,,train,speakers
vox2,id07976,,,,,f,id07976,,val,speakers
vox2,id07977,,,,,m,id07977,,train,speakers
vox2,id07978,,,,,m,id07978,,train,speakers
vox2,id07979,,,,,m,id07979,,train,speakers
vox2,id07980,,,,,f,id07980,,train,speakers
vox2,id07981,,,,,f,id07981,,test,speakers
vox2,id07982,,,,,f,id07982,,train,speakers
vox2,id07983,,,,,f,id07983,,train,speakers
vox2,id07984,,,,,m,id07984,,train,speakers
vox2,id07985,,,,,m,id07985,,val,speakers
vox2,id07987,,,,,m,id07987,,train,speakers
vox2,id07988,,,,,m,id07988,,train,speakers
vox2,id07989,,,,,m,id07989,,train,speakers
vox2,id07990,,,,,m,id07990,,test,speakers
vox2,id07991,,,,,f,id07991,,train,speakers
vox2,id07992,,,,,m,id07992,,train,speakers
vox2,id07993,,,,,m,id07993,,train,speakers
vox2,id07995,,,,,m,id07995,,train,speakers
vox2,id07996,,,,,f,id07996,,train,speakers
vox2,id07997,,,,,m,id07997,,train,speakers
vox2,id07998,,,,,m,id07998,,train,speakers
vox2,id07999,,,,,m,id07999,,train,speakers
vox2,id08000,,,,,m,id08000,,train,speakers
vox2,id08001,,,,,m,id08001,,train,speakers
vox2,id08002,,,,,m,id08002,,train,speakers
vox2,id08003,,,,,f,id08003,,train,speakers
vox2,id08012,,,,,f,id08012,,train,speakers
vox2,id08013,,,,,f,id08013,,train,speakers
vox2,id08014,,,,,f,id08014,,val,speakers
vox2,id08015,,,,,f,id08015,,train,speakers
vox2,id08016,,,,,f,id08016,,train,speakers
vox2,id08019,,,,,f,id08019,,train,speakers
vox2,id08020,,,,,f,id08020,,train,speakers
vox2,id08022,,,,,f,id08022,,train,speakers
vox2,id08023,,,,,m,id08023,,val,speakers
vox2,id08024,,,,,f,id08024,,train,speakers
vox2,id08025,,,,,m,id08025,,train,speakers
vox2,id08026,,,,,f,id08026,,train,speakers
vox2,id08027,,,,,f,id08027,,train,speakers
vox2,id08028,,,,,f,id08028,,train,speakers
vox2,id08029,,,,,m,id08029,,train,speakers
vox2,id08037,,,,,m,id08037,,train,speakers
vox2,id08039,,,,,f,id08039,,val,speakers
vox2,id08040,,,,,m,id08040,,train,speakers
vox2,id08041,,,,,f,id08041,,val,speakers
vox2,id08042,,,,,f,id08042,,train,speakers
vox2,id08043,,,,,f,id08043,,train,speakers
vox2,id08044,,,,,f,id08044,,train,speakers
vox2,id08046,,,,,f,id08046,,train,speakers
vox2,id08047,,,,,f,id08047,,train,speakers
vox2,id08048,,,,,m,id08048,,val,speakers
vox2,id08049,,,,,f,id08049,,train,speakers
vox2,id08052,,,,,f,id08052,,train,speakers
vox2,id08053,,,,,f,id08053,,train,speakers
vox2,id08054,,,,,f,id08054,,train,speakers
vox2,id08064,,,,,m,id08064,,train,speakers
vox2,id08065,,,,,m,id08065,,train,speakers
vox2,id08066,,,,,f,id08066,,val,speakers
vox2,id08067,,,,,m,id08067,,train,speakers
vox2,id08068,,,,,m,id08068,,train,speakers
vox2,id08071,,,,,f,id08071,,train,speakers
vox2,id08073,,,,,f,id08073,,train,speakers
vox2,id08074,,,,,f,id08074,,train,speakers
vox2,id08078,,,,,m,id08078,,train,speakers
vox2,id08079,,,,,m,id08079,,train,speakers
vox2,id08080,,,,,m,id08080,,train,speakers
vox2,id08081,,,,,m,id08081,,train,speakers
vox2,id08086,,,,,m,id08086,,train,speakers
vox2,id08088,,,,,m,id08088,,train,speakers
vox2,id08089,,,,,m,id08089,,test,speakers
vox2,id08093,,,,,f,id08093,,val,speakers
vox2,id08094,,,,,f,id08094,,train,speakers
vox2,id08095,,,,,m,id08095,,train,speakers
vox2,id08096,,,,,f,id08096,,train,speakers
vox2,id08097,,,,,f,id08097,,train,speakers
vox2,id08098,,,,,f,id08098,,test,speakers
vox2,id08099,,,,,f,id08099,,train,speakers
vox2,id08106,,,,,f,id08106,,train,speakers
vox2,id08108,,,,,m,id08108,,train,speakers
vox2,id08110,,,,,f,id08110,,train,speakers
vox2,id08113,,,,,f,id08113,,val,speakers
vox2,id08114,,,,,m,id08114,,train,speakers
vox2,id08115,,,,,f,id08115,,train,speakers
vox2,id08119,,,,,m,id08119,,train,speakers
vox2,id08120,,,,,f,id08120,,train,speakers
vox2,id08121,,,,,f,id08121,,train,speakers
vox2,id08122,,,,,f,id08122,,val,speakers
vox2,id08123,,,,,f,id08123,,train,speakers
vox2,id08124,,,,,f,id08124,,train,speakers
vox2,id08125,,,,,f,id08125,,train,speakers
vox2,id08126,,,,,f,id08126,,train,speakers
vox2,id08127,,,,,f,id08127,,train,speakers
vox2,id08128,,,,,f,id08128,,train,speakers
vox2,id08129,,,,,m,id08129,,val,speakers
vox2,id08130,,,,,f,id08130,,train,speakers
vox2,id08132,,,,,f,id08132,,train,speakers
vox2,id08134,,,,,f,id08134,,train,speakers
vox2,id08137,,,,,f,id08137,,train,speakers
vox2,id08138,,,,,f,id08138,,val,speakers
vox2,id08139,,,,,f,id08139,,train,speakers
vox2,id08142,,,,,f,id08142,,train,speakers
vox2,id08143,,,,,f,id08143,,train,speakers
vox2,id08144,,,,,f,id08144,,train,speakers
vox2,id08145,,,,,f,id08145,,train,speakers
vox2,id08146,,,,,f,id08146,,train,speakers
vox2,id08147,,,,,f,id08147,,val,speakers
vox2,id08148,,,,,m,id08148,,train,speakers
vox2,id08154,,,,,f,id08154,,train,speakers
vox2,id08155,,,,,f,id08155,,train,speakers
vox2,id08158,,,,,f,id08158,,train,speakers
vox2,id08159,,,,,m,id08159,,train,speakers
vox2,id08160,,,,,m,id08160,,train,speakers
vox2,id08162,,,,,f,id08162,,train,speakers
vox2,id08163,,,,,f,id08163,,train,speakers
vox2,id08165,,,,,f,id08165,,val,speakers
vox2,id08166,,,,,f,id08166,,train,speakers
vox2,id08167,,,,,f,id08167,,train,speakers
vox2,id08169,,,,,f,id08169,,train,speakers
vox2,id08170,,,,,f,id08170,,train,speakers
vox2,id08171,,,,,f,id08171,,train,speakers
vox2,id08172,,,,,f,id08172,,train,speakers
vox2,id08173,,,,,f,id08173,,train,speakers
vox2,id08175,,,,,f,id08175,,train,speakers
vox2,id08176,,,,,f,id08176,,train,speakers
vox2,id08178,,,,,m,id08178,,train,speakers
vox2,id08179,,,,,m,id08179,,test,speakers
vox2,id08180,,,,,f,id08180,,train,speakers
vox2,id08183,,,,,m,id08183,,val,speakers
vox2,id08184,,,,,m,id08184,,train,speakers
vox2,id08185,,,,,m,id08185,,train,speakers
vox2,id08186,,,,,m,id08186,,train,speakers
vox2,id08187,,,,,f,id08187,,train,speakers
vox2,id08188,,,,,f,id08188,,test,speakers
vox2,id08190,,,,,f,id08190,,train,speakers
vox2,id08191,,,,,m,id08191,,train,speakers
vox2,id08192,,,,,m,id08192,,val,speakers
vox2,id08193,,,,,m,id08193,,train,speakers
vox2,id08194,,,,,m,id08194,,train,speakers
vox2,id08195,,,,,f,id08195,,train,speakers
vox2,id08198,,,,,m,id08198,,train,speakers
vox2,id08200,,,,,m,id08200,,train,speakers
vox2,id08201,,,,,m,id08201,,train,speakers
vox2,id08202,,,,,f,id08202,,train,speakers
vox2,id08203,,,,,f,id08203,,val,speakers
vox2,id08204,,,,,f,id08204,,train,speakers
vox2,id08206,,,,,m,id08206,,train,speakers
vox2,id08209,,,,,f,id08209,,train,speakers
vox2,id08210,,,,,m,id08210,,train,speakers
vox2,id08211,,,,,m,id08211,,train,speakers
vox2,id08212,,,,,m,id08212,,val,speakers
vox2,id08213,,,,,f,id08213,,train,speakers
vox2,id08215,,,,,f,id08215,,train,speakers
vox2,id08217,,,,,m,id08217,,train,speakers
vox2,id08218,,,,,m,id08218,,train,speakers
vox2,id08219,,,,,m,id08219,,val,speakers
vox2,id08220,,,,,m,id08220,,train,speakers
vox2,id08221,,,,,m,id08221,,val,speakers
vox2,id08222,,,,,f,id08222,,train,speakers
vox2,id08230,,,,,m,id08230,,val,speakers
vox2,id08231,,,,,m,id08231,,train,speakers
vox2,id08232,,,,,m,id08232,,train,speakers
vox2,id08234,,,,,m,id08234,,train,speakers
vox2,id08235,,,,,m,id08235,,train,speakers
vox2,id08236,,,,,f,id08236,,train,speakers
vox2,id08238,,,,,m,id08238,,train,speakers
vox2,id08239,,,,,m,id08239,,train,speakers
vox2,id08240,,,,,m,id08240,,train,speakers
vox2,id08241,,,,,m,id08241,,train,speakers
vox2,id08242,,,,,m,id08242,,train,speakers
vox2,id08243,,,,,m,id08243,,train,speakers
vox2,id08244,,,,,m,id08244,,train,speakers
vox2,id08245,,,,,m,id08245,,train,speakers
vox2,id08246,,,,,m,id08246,,val,speakers
vox2,id08247,,,,,m,id08247,,train,speakers
vox2,id08249,,,,,m,id08249,,train,speakers
vox2,id08250,,,,,m,id08250,,train,speakers
vox2,id08251,,,,,m,id08251,,train,speakers
vox2,id08253,,,,,m,id08253,,train,speakers
vox2,id08258,,,,,m,id08258,,train,speakers
vox2,id08259,,,,,m,id08259,,train,speakers
vox2,id08260,,,,,m,id08260,,train,speakers
vox2,id08261,,,,,m,id08261,,train,speakers
vox2,id08263,,,,,m,id08263,,train,speakers
vox2,id08264,,,,,m,id08264,,val,speakers
vox2,id08266,,,,,m,id08266,,train,speakers
vox2,id08267,,,,,m,id08267,,train,speakers
vox2,id08271,,,,,m,id08271,,train,speakers
vox2,id08273,,,,,m,id08273,,val,speakers
vox2,id08274,,,,,m,id08274,,train,speakers
vox2,id08277,,,,,m,id08277,,train,speakers
vox2,id08278,,,,,f,id08278,,test,speakers
vox2,id08279,,,,,m,id08279,,train,speakers
vox2,id08280,,,,,m,id08280,,train,speakers
vox2,id08281,,,,,f,id08281,,train,speakers
vox2,id08282,,,,,m,id08282,,val,speakers
vox2,id08283,,,,,m,id08283,,train,speakers
vox2,id08284,,,,,m,id08284,,train,speakers
vox2,id08285,,,,,m,id08285,,train,speakers
vox2,id08286,,,,,m,id08286,,train,speakers
vox2,id08287,,,,,m,id08287,,test,speakers
vox2,id08288,,,,,m,id08288,,train,speakers
vox2,id08289,,,,,m,id08289,,train,speakers
vox2,id08290,,,,,m,id08290,,train,speakers
vox2,id08291,,,,,m,id08291,,val,speakers
vox2,id08292,,,,,f,id08292,,train,speakers
vox2,id08293,,,,,f,id08293,,train,speakers
vox2,id08294,,,,,m,id08294,,train,speakers
vox2,id08295,,,,,m,id08295,,train,speakers
vox2,id08297,,,,,f,id08297,,train,speakers
vox2,id08298,,,,,f,id08298,,train,speakers
vox2,id08299,,,,,m,id08299,,train,speakers
vox2,id08300,,,,,f,id08300,,train,speakers
vox2,id08302,,,,,f,id08302,,val,speakers
vox2,id08303,,,,,f,id08303,,train,speakers
vox2,id08305,,,,,m,id08305,,train,speakers
